-1.110565840344197586e+00,-1.478152577499779463e+00,1.018296894821808962e+00,-2.599659077698077247e+00,9.858136469390138545e-01,1.788561281713842988e+00,-3.185255193860710432e-01
-1.117767503448415134e+00,-1.491955367058615867e+00,1.025640374435851765e+00,-2.602950483473043253e+00,1.007143023110453006e+00,1.767814082374745910e+00,-3.021640149338013503e-01
-1.123874989212445996e+00,-1.504946227819873750e+00,1.032722417828792816e+00,-2.606880694338062465e+00,1.027729520969270283e+00,1.748767781650151232e+00,-2.864677166871316683e-01
-1.128923915213296825e+00,-1.517172920301057548e+00,1.039600900412973150e+00,-2.611417690203785114e+00,1.047594049027361640e+00,1.731343196540882312e+00,-2.714000384651307773e-01
-1.132955819497901251e+00,-1.528680395577465934e+00,1.046323578981307678e+00,-2.616523468752711246e+00,1.066758064048770382e+00,1.715456512909371956e+00,-2.569298541105393685e-01
-1.136016637784482475e+00,-1.539510960543497342e+00,1.052929243111075941e+00,-2.622156098779364619e+00,1.085243387010697891e+00,1.701021267726639197e+00,-2.430301680007846687e-01
-1.138155366811389291e+00,-1.549704433452703478e+00,1.059448843261706408e+00,-2.628271388998246305e+00,1.103072053319005041e+00,1.687949983024437994e+00,-2.296770586660411007e-01
-1.139422916595206337e+00,-1.559298290308426704e+00,1.065906561996970536e+00,-2.634824217608967345e+00,1.120266183447810926e+00,1.676155493324815282e+00,-2.168488535251407168e-01
-1.139871144784900592e+00,-1.568327802643225022e+00,1.072320806810891147e+00,-2.641769568543849367e+00,1.136847866294633969e+00,1.665552005349971720e+00,-2.045254963716373331e-01
-1.139552060256761257e+00,-1.576826167193623451e+00,1.078705112441118219e+00,-2.649063318794763422e+00,1.152839051528366188e+00,1.656055926000974177e+00,-1.926880733653670574e-01
-1.138517179676973967e+00,-1.584824627946939790e+00,1.085068947652654492e+00,-2.656662818192492725e+00,1.168261449624719228e+00,1.647586491761718896e+00,-1.813184675291455716e-01
-1.136817019239226623e+00,-1.592352591008884488e+00,1.091418426631382665e+00,-2.664527299067219968e+00,1.183136439607595181e+00,1.640066229778028850e+00,-1.703991158823463525e-01
-1.134500703592588478e+00,-1.599437732714244165e+00,1.097756928696225875e+00,-2.672618148816761963e+00,1.197484985114929845e+00,1.633421277896763835e+00,-1.599128472227100140e-01
-1.131615674668160043e+00,-1.606106101378112161e+00,1.104085632349248502e+00,-2.680899073903394214e+00,1.211327559556777622e+00,1.627581587979653799e+00,-1.498427821153505701e-01
-1.128207484356965384e+00,-1.612382213061752667e+00,1.110403971024732650e+00,-2.689336179442503916e+00,1.224684081024155047e+00,1.622481033897114067e+00,-1.401722798247362345e-01
-1.124319656539082057e+00,-1.618289141705179013e+00,1.116710018518347169e+00,-2.697897984502017898e+00,1.237573857369288932e+00,1.618057442821351222e+00,-1.308849197203979242e-01
